Group_Name_artist_album,Years_Active_artist_album,album_id,Hit,url_album,release_date_album,name_album,track_id,name_track,popularity_track,spotify_embed_url_track,popularity_album,artist_id_artist_album,duration_ms_track,explicit_track,acousticness_tf,danceability_tf,energy_tf,instrumentalness_tf,key_tf,liveness_tf,loudness_tf,mode_tf,speechiness_tf,tempo_tf,time_signature_tf,valence_tf
Tom Petty and the Heartbreakers,1976-1987,42G5ULkCRRl3crJMlg6eKd,0,https://i.scdn.co/image/1098212bca1cb2e86dc20d2362c2e3ac6b2e6059,1/1/1991,Into The Great Wide Open,0ge66NW3sKKgWW7eKQHnE0,Kings Highway,30,https://embed.spotify.com/?uri=spotify:track:0ge66NW3sKKgWW7eKQHnE0,47,4tX2TplrkIP4v05BNC903e,186733,FALSE,0.0695,0.478,0.688,0,7,0.329,-8.171,1,0.0323,133.743,4,0.767
Tom Petty and the Heartbreakers,1976-1987,42G5ULkCRRl3crJMlg6eKd,1,https://i.scdn.co/image/1098212bca1cb2e86dc20d2362c2e3ac6b2e6059,1/1/1991,Into The Great Wide Open,63xBnyUVKIupzjHno4wFs3,Into The Great Wide Open,46,https://embed.spotify.com/?uri=spotify:track:63xBnyUVKIupzjHno4wFs3,47,4tX2TplrkIP4v05BNC903e,223333,FALSE,0.241,0.602,0.57,0,4,0.182,-9.701,0,0.0233,82.22,4,0.705
Tom Petty and the Heartbreakers,1976-1987,42G5ULkCRRl3crJMlg6eKd,0,https://i.scdn.co/image/1098212bca1cb2e86dc20d2362c2e3ac6b2e6059,1/1/1991,Into The Great Wide Open,46kCzTrwMMjUh4By11wvxc,Two Gunslingers,30,https://embed.spotify.com/?uri=spotify:track:46kCzTrwMMjUh4By11wvxc,47,4tX2TplrkIP4v05BNC903e,189266,FALSE,0.455,0.619,0.724,0,11,0.174,-9.474,1,0.0309,117.997,4,0.715
Tom Petty and the Heartbreakers,1976-1987,42G5ULkCRRl3crJMlg6eKd,0,https://i.scdn.co/image/1098212bca1cb2e86dc20d2362c2e3ac6b2e6059,1/1/1991,Into The Great Wide Open,0QXX3wBM2quMca45ptpjfZ,The Dark Of The Sun,26,https://embed.spotify.com/?uri=spotify:track:0QXX3wBM2quMca45ptpjfZ,47,4tX2TplrkIP4v05BNC903e,202973,FALSE,0.189,0.455,0.704,1.12E-05,7,0.139,-9.437,1,0.0333,139.705,4,0.858
Tom Petty and the Heartbreakers,1976-1987,42G5ULkCRRl3crJMlg6eKd,0,https://i.scdn.co/image/1098212bca1cb2e86dc20d2362c2e3ac6b2e6059,1/1/1991,Into The Great Wide Open,1yVRnCEy5qXzwwaWaq4NB9,All Or Nothin',26,https://embed.spotify.com/?uri=spotify:track:1yVRnCEy5qXzwwaWaq4NB9,47,4tX2TplrkIP4v05BNC903e,245733,FALSE,0.15,0.522,0.71,0,5,0.724,-8.552,0,0.0296,97.595,4,0.485
Tom Petty and the Heartbreakers,1976-1987,42G5ULkCRRl3crJMlg6eKd,0,https://i.scdn.co/image/1098212bca1cb2e86dc20d2362c2e3ac6b2e6059,1/1/1991,Into The Great Wide Open,0l1P0R2Pzbq8OmUTD0Btsj,All The Wrong Reasons,28,https://embed.spotify.com/?uri=spotify:track:0l1P0R2Pzbq8OmUTD0Btsj,47,4tX2TplrkIP4v05BNC903e,225293,FALSE,0.328,0.329,0.539,0,5,0.249,-8.587,1,0.0284,157.899,4,0.571
Tom Petty and the Heartbreakers,1976-1987,42G5ULkCRRl3crJMlg6eKd,0,https://i.scdn.co/image/1098212bca1cb2e86dc20d2362c2e3ac6b2e6059,1/1/1991,Into The Great Wide Open,1yngi3VtkrxvSVIzEjVmuG,Too Good To Be True,25,https://embed.spotify.com/?uri=spotify:track:1yngi3VtkrxvSVIzEjVmuG,47,4tX2TplrkIP4v05BNC903e,238333,FALSE,0.0745,0.575,0.804,0.0202,0,0.0704,-8.715,0,0.0343,135.581,4,0.322
Tom Petty and the Heartbreakers,1976-1987,42G5ULkCRRl3crJMlg6eKd,0,https://i.scdn.co/image/1098212bca1cb2e86dc20d2362c2e3ac6b2e6059,1/1/1991,Into The Great Wide Open,3m8w70z3xjmSjpc30Bn2T2,Out In The Cold,26,https://embed.spotify.com/?uri=spotify:track:3m8w70z3xjmSjpc30Bn2T2,47,4tX2TplrkIP4v05BNC903e,221000,FALSE,0.07,0.445,0.882,1.32E-05,4,0.923,-7.314,1,0.0423,148.498,4,0.651
Tom Petty and the Heartbreakers,1976-1987,42G5ULkCRRl3crJMlg6eKd,0,https://i.scdn.co/image/1098212bca1cb2e86dc20d2362c2e3ac6b2e6059,1/1/1991,Into The Great Wide Open,1lgacJl0bzYRVm1pNNYzVk,You And I Will Meet Again,26,https://embed.spotify.com/?uri=spotify:track:1lgacJl0bzYRVm1pNNYzVk,47,4tX2TplrkIP4v05BNC903e,220866,FALSE,0.0241,0.528,0.772,0,4,0.358,-8.005,1,0.0354,124.951,4,0.445
Tom Petty and the Heartbreakers,1976-1987,42G5ULkCRRl3crJMlg6eKd,0,https://i.scdn.co/image/1098212bca1cb2e86dc20d2362c2e3ac6b2e6059,1/1/1991,Into The Great Wide Open,7mv6tR9QRBNhHGRjv34FUp,Makin' Some Noise,24,https://embed.spotify.com/?uri=spotify:track:7mv6tR9QRBNhHGRjv34FUp,47,4tX2TplrkIP4v05BNC903e,205666,FALSE,0.247,0.475,0.845,0,0,0.724,-7.752,1,0.036,168.234,4,0.884
Tom Petty and the Heartbreakers,1976-1987,42G5ULkCRRl3crJMlg6eKd,0,https://i.scdn.co/image/1098212bca1cb2e86dc20d2362c2e3ac6b2e6059,1/1/1991,Into The Great Wide Open,0736w0GUZoRcKXXx3oyirg,Built To Last,25,https://embed.spotify.com/?uri=spotify:track:0736w0GUZoRcKXXx3oyirg,47,4tX2TplrkIP4v05BNC903e,238173,FALSE,0.242,0.698,0.544,0,0,0.18,-10.375,1,0.0271,110.947,4,0.637
Tom Petty and the Heartbreakers,1976-1987,1jti40LLiMKDuSci8PB2RZ,0,https://i.scdn.co/image/e704f9d0498e9c81d43de352f67dbe2332bd5be8,4/21/1987,Let Me Up (I've Had Enough),2AFJkvRUFVx0MccykGaHV2,Jammin' Me,36,https://embed.spotify.com/?uri=spotify:track:2AFJkvRUFVx0MccykGaHV2,30,4tX2TplrkIP4v05BNC903e,249093,FALSE,0.0304,0.689,0.734,3.43E-05,9,0.298,-11.358,1,0.0296,123.484,4,0.957
